datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/2/2025 7:00:00 PM,1/2/2025 2:00:00 PM,RTO,RTO,RTO,RTO,100919.244,False
1/2/2025 8:00:00 PM,1/2/2025 3:00:00 PM,RTO,RTO,RTO,RTO,102050.320,False
1/2/2025 9:00:00 PM,1/2/2025 4:00:00 PM,RTO,RTO,RTO,RTO,104789.565,False
1/2/2025 10:00:00 PM,1/2/2025 5:00:00 PM,RTO,RTO,RTO,RTO,109870.748,False
1/2/2025 11:00:00 PM,1/2/2025 6:00:00 PM,RTO,RTO,RTO,RTO,110838.613,False
1/3/2025 12:00:00 AM,1/2/2025 7:00:00 PM,RTO,RTO,RTO,RTO,110184.506,False
1/3/2025 1:00:00 AM,1/2/2025 8:00:00 PM,RTO,RTO,RTO,RTO,108915.129,False
1/3/2025 2:00:00 AM,1/2/2025 9:00:00 PM,RTO,RTO,RTO,RTO,106006.614,False
1/3/2025 3:00:00 AM,1/2/2025 10:00:00 PM,RTO,RTO,RTO,RTO,102192.367,False
1/3/2025 4:00:00 AM,1/2/2025 11:00:00 PM,RTO,RTO,RTO,RTO,98172.741,False
1/3/2025 5:00:00 AM,1/3/2025 12:00:00 AM,RTO,RTO,RTO,RTO,95552.296,False
1/3/2025 6:00:00 AM,1/3/2025 1:00:00 AM,RTO,RTO,RTO,RTO,93696.430,False
1/3/2025 7:00:00 AM,1/3/2025 2:00:00 AM,RTO,RTO,RTO,RTO,93156.308,False
1/3/2025 8:00:00 AM,1/3/2025 3:00:00 AM,RTO,RTO,RTO,RTO,93376.007,False
1/3/2025 9:00:00 AM,1/3/2025 4:00:00 AM,RTO,RTO,RTO,RTO,95123.063,False
1/3/2025 10:00:00 AM,1/3/2025 5:00:00 AM,RTO,RTO,RTO,RTO,98739.377,False
1/3/2025 11:00:00 AM,1/3/2025 6:00:00 AM,RTO,RTO,RTO,RTO,104494.222,False
1/3/2025 12:00:00 PM,1/3/2025 7:00:00 AM,RTO,RTO,RTO,RTO,109228.633,False
1/3/2025 1:00:00 PM,1/3/2025 8:00:00 AM,RTO,RTO,RTO,RTO,110218.562,False
1/3/2025 2:00:00 PM,1/3/2025 9:00:00 AM,RTO,RTO,RTO,RTO,108532.149,False
1/3/2025 3:00:00 PM,1/3/2025 10:00:00 AM,RTO,RTO,RTO,RTO,106889.370,False
1/3/2025 4:00:00 PM,1/3/2025 11:00:00 AM,RTO,RTO,RTO,RTO,106035.352,False
1/3/2025 5:00:00 PM,1/3/2025 12:00:00 PM,RTO,RTO,RTO,RTO,105449.541,False
1/3/2025 6:00:00 PM,1/3/2025 1:00:00 PM,RTO,RTO,RTO,RTO,105177.574,False
1/3/2025 7:00:00 PM,1/3/2025 2:00:00 PM,RTO,RTO,RTO,RTO,105379.504,False
1/3/2025 8:00:00 PM,1/3/2025 3:00:00 PM,RTO,RTO,RTO,RTO,106599.982,False
1/3/2025 9:00:00 PM,1/3/2025 4:00:00 PM,RTO,RTO,RTO,RTO,109259.433,False
1/3/2025 10:00:00 PM,1/3/2025 5:00:00 PM,RTO,RTO,RTO,RTO,113543.573,False
1/3/2025 11:00:00 PM,1/3/2025 6:00:00 PM,RTO,RTO,RTO,RTO,114343.397,False
1/4/2025 12:00:00 AM,1/3/2025 7:00:00 PM,RTO,RTO,RTO,RTO,113491.069,False
1/4/2025 1:00:00 AM,1/3/2025 8:00:00 PM,RTO,RTO,RTO,RTO,112602.806,False
1/4/2025 2:00:00 AM,1/3/2025 9:00:00 PM,RTO,RTO,RTO,RTO,110585.361,False
1/4/2025 3:00:00 AM,1/3/2025 10:00:00 PM,RTO,RTO,RTO,RTO,107595.472,False
1/4/2025 4:00:00 AM,1/3/2025 11:00:00 PM,RTO,RTO,RTO,RTO,104188.856,False
1/4/2025 5:00:00 AM,1/4/2025 12:00:00 AM,RTO,RTO,RTO,RTO,101390.807,False
1/4/2025 6:00:00 AM,1/4/2025 1:00:00 AM,RTO,RTO,RTO,RTO,99657.445,False
1/4/2025 7:00:00 AM,1/4/2025 2:00:00 AM,RTO,RTO,RTO,RTO,98712.750,False
1/4/2025 8:00:00 AM,1/4/2025 3:00:00 AM,RTO,RTO,RTO,RTO,98618.605,False
1/4/2025 9:00:00 AM,1/4/2025 4:00:00 AM,RTO,RTO,RTO,RTO,99440.122,False
1/4/2025 10:00:00 AM,1/4/2025 5:00:00 AM,RTO,RTO,RTO,RTO,101464.568,False
1/4/2025 11:00:00 AM,1/4/2025 6:00:00 AM,RTO,RTO,RTO,RTO,104272.493,False
1/4/2025 12:00:00 PM,1/4/2025 7:00:00 AM,RTO,RTO,RTO,RTO,107401.079,False
1/4/2025 1:00:00 PM,1/4/2025 8:00:00 AM,RTO,RTO,RTO,RTO,108594.053,False
1/4/2025 2:00:00 PM,1/4/2025 9:00:00 AM,RTO,RTO,RTO,RTO,107981.273,False
1/4/2025 3:00:00 PM,1/4/2025 10:00:00 AM,RTO,RTO,RTO,RTO,107359.282,False
1/4/2025 4:00:00 PM,1/4/2025 11:00:00 AM,RTO,RTO,RTO,RTO,106689.616,False
1/4/2025 5:00:00 PM,1/4/2025 12:00:00 PM,RTO,RTO,RTO,RTO,105207.006,False
1/4/2025 6:00:00 PM,1/4/2025 1:00:00 PM,RTO,RTO,RTO,RTO,104221.812,False
1/4/2025 7:00:00 PM,1/4/2025 2:00:00 PM,RTO,RTO,RTO,RTO,103699.520,False
1/4/2025 8:00:00 PM,1/4/2025 3:00:00 PM,RTO,RTO,RTO,RTO,105164.693,False
1/4/2025 9:00:00 PM,1/4/2025 4:00:00 PM,RTO,RTO,RTO,RTO,108979.245,False
1/4/2025 10:00:00 PM,1/4/2025 5:00:00 PM,RTO,RTO,RTO,RTO,114162.843,False
1/4/2025 11:00:00 PM,1/4/2025 6:00:00 PM,RTO,RTO,RTO,RTO,115947.128,False
1/5/2025 12:00:00 AM,1/4/2025 7:00:00 PM,RTO,RTO,RTO,RTO,115629.103,False
1/5/2025 1:00:00 AM,1/4/2025 8:00:00 PM,RTO,RTO,RTO,RTO,114812.616,False
1/5/2025 2:00:00 AM,1/4/2025 9:00:00 PM,RTO,RTO,RTO,RTO,112995.242,False
1/5/2025 3:00:00 AM,1/4/2025 10:00:00 PM,RTO,RTO,RTO,RTO,110033.027,False
1/5/2025 4:00:00 AM,1/4/2025 11:00:00 PM,RTO,RTO,RTO,RTO,107069.407,False
1/5/2025 5:00:00 AM,1/5/2025 12:00:00 AM,RTO,RTO,RTO,RTO,104875.747,False
1/5/2025 6:00:00 AM,1/5/2025 1:00:00 AM,RTO,RTO,RTO,RTO,103017.975,False
1/5/2025 7:00:00 AM,1/5/2025 2:00:00 AM,RTO,RTO,RTO,RTO,102060.290,False
1/5/2025 8:00:00 AM,1/5/2025 3:00:00 AM,RTO,RTO,RTO,RTO,101947.405,False
1/5/2025 9:00:00 AM,1/5/2025 4:00:00 AM,RTO,RTO,RTO,RTO,102231.460,False
1/5/2025 10:00:00 AM,1/5/2025 5:00:00 AM,RTO,RTO,RTO,RTO,103784.134,False
1/5/2025 11:00:00 AM,1/5/2025 6:00:00 AM,RTO,RTO,RTO,RTO,106048.241,False
1/5/2025 12:00:00 PM,1/5/2025 7:00:00 AM,RTO,RTO,RTO,RTO,108667.679,False
1/5/2025 1:00:00 PM,1/5/2025 8:00:00 AM,RTO,RTO,RTO,RTO,108886.261,False
1/5/2025 2:00:00 PM,1/5/2025 9:00:00 AM,RTO,RTO,RTO,RTO,106576.669,False
1/5/2025 3:00:00 PM,1/5/2025 10:00:00 AM,RTO,RTO,RTO,RTO,104542.953,False
1/5/2025 4:00:00 PM,1/5/2025 11:00:00 AM,RTO,RTO,RTO,RTO,103509.020,False
1/5/2025 5:00:00 PM,1/5/2025 12:00:00 PM,RTO,RTO,RTO,RTO,103372.628,False
1/5/2025 6:00:00 PM,1/5/2025 1:00:00 PM,RTO,RTO,RTO,RTO,103710.564,False
1/5/2025 7:00:00 PM,1/5/2025 2:00:00 PM,RTO,RTO,RTO,RTO,104753.992,False
1/5/2025 8:00:00 PM,1/5/2025 3:00:00 PM,RTO,RTO,RTO,RTO,106622.410,False
1/5/2025 9:00:00 PM,1/5/2025 4:00:00 PM,RTO,RTO,RTO,RTO,109932.006,False
1/5/2025 10:00:00 PM,1/5/2025 5:00:00 PM,RTO,RTO,RTO,RTO,114641.465,False
1/5/2025 11:00:00 PM,1/5/2025 6:00:00 PM,RTO,RTO,RTO,RTO,115338.261,False
1/6/2025 12:00:00 AM,1/5/2025 7:00:00 PM,RTO,RTO,RTO,RTO,114082.856,False
1/6/2025 1:00:00 AM,1/5/2025 8:00:00 PM,RTO,RTO,RTO,RTO,112380.417,False
1/6/2025 2:00:00 AM,1/5/2025 9:00:00 PM,RTO,RTO,RTO,RTO,109586.238,False
1/6/2025 3:00:00 AM,1/5/2025 10:00:00 PM,RTO,RTO,RTO,RTO,105728.587,False
1/6/2025 4:00:00 AM,1/5/2025 11:00:00 PM,RTO,RTO,RTO,RTO,102249.830,False
1/6/2025 5:00:00 AM,1/6/2025 12:00:00 AM,RTO,RTO,RTO,RTO,99683.646,False
1/6/2025 6:00:00 AM,1/6/2025 1:00:00 AM,RTO,RTO,RTO,RTO,98265.090,False
1/6/2025 7:00:00 AM,1/6/2025 2:00:00 AM,RTO,RTO,RTO,RTO,97709.182,False
1/6/2025 8:00:00 AM,1/6/2025 3:00:00 AM,RTO,RTO,RTO,RTO,98005.553,False
1/6/2025 9:00:00 AM,1/6/2025 4:00:00 AM,RTO,RTO,RTO,RTO,99670.244,False
1/6/2025 10:00:00 AM,1/6/2025 5:00:00 AM,RTO,RTO,RTO,RTO,102990.651,False
1/6/2025 11:00:00 AM,1/6/2025 6:00:00 AM,RTO,RTO,RTO,RTO,107905.257,False
1/6/2025 12:00:00 PM,1/6/2025 7:00:00 AM,RTO,RTO,RTO,RTO,112336.230,False
1/6/2025 1:00:00 PM,1/6/2025 8:00:00 AM,RTO,RTO,RTO,RTO,114866.637,False
1/6/2025 2:00:00 PM,1/6/2025 9:00:00 AM,RTO,RTO,RTO,RTO,116385.521,False
1/6/2025 3:00:00 PM,1/6/2025 10:00:00 AM,RTO,RTO,RTO,RTO,117464.706,False
1/6/2025 4:00:00 PM,1/6/2025 11:00:00 AM,RTO,RTO,RTO,RTO,117914.564,False
1/6/2025 5:00:00 PM,1/6/2025 12:00:00 PM,RTO,RTO,RTO,RTO,117853.382,False
1/6/2025 6:00:00 PM,1/6/2025 1:00:00 PM,RTO,RTO,RTO,RTO,116963.864,False
1/6/2025 7:00:00 PM,1/6/2025 2:00:00 PM,RTO,RTO,RTO,RTO,115951.490,False
1/6/2025 8:00:00 PM,1/6/2025 3:00:00 PM,RTO,RTO,RTO,RTO,115891.506,False
1/6/2025 9:00:00 PM,1/6/2025 4:00:00 PM,RTO,RTO,RTO,RTO,117667.269,False
1/6/2025 10:00:00 PM,1/6/2025 5:00:00 PM,RTO,RTO,RTO,RTO,121338.756,False
1/6/2025 11:00:00 PM,1/6/2025 6:00:00 PM,RTO,RTO,RTO,RTO,121444.097,False
1/7/2025 12:00:00 AM,1/6/2025 7:00:00 PM,RTO,RTO,RTO,RTO,119578.061,False
1/7/2025 1:00:00 AM,1/6/2025 8:00:00 PM,RTO,RTO,RTO,RTO,117550.470,False
1/7/2025 2:00:00 AM,1/6/2025 9:00:00 PM,RTO,RTO,RTO,RTO,114654.577,False
1/7/2025 3:00:00 AM,1/6/2025 10:00:00 PM,RTO,RTO,RTO,RTO,110614.258,False
1/7/2025 4:00:00 AM,1/6/2025 11:00:00 PM,RTO,RTO,RTO,RTO,106913.845,False
1/7/2025 5:00:00 AM,1/7/2025 12:00:00 AM,RTO,RTO,RTO,RTO,104605.205,False
1/7/2025 6:00:00 AM,1/7/2025 1:00:00 AM,RTO,RTO,RTO,RTO,103552.516,False
1/7/2025 7:00:00 AM,1/7/2025 2:00:00 AM,RTO,RTO,RTO,RTO,103126.237,False
1/7/2025 8:00:00 AM,1/7/2025 3:00:00 AM,RTO,RTO,RTO,RTO,103819.337,False
1/7/2025 9:00:00 AM,1/7/2025 4:00:00 AM,RTO,RTO,RTO,RTO,105723.455,False
1/7/2025 10:00:00 AM,1/7/2025 5:00:00 AM,RTO,RTO,RTO,RTO,109891.247,False
1/7/2025 11:00:00 AM,1/7/2025 6:00:00 AM,RTO,RTO,RTO,RTO,115888.959,False
1/7/2025 12:00:00 PM,1/7/2025 7:00:00 AM,RTO,RTO,RTO,RTO,120559.130,False
1/7/2025 1:00:00 PM,1/7/2025 8:00:00 AM,RTO,RTO,RTO,RTO,121513.332,False
1/7/2025 2:00:00 PM,1/7/2025 9:00:00 AM,RTO,RTO,RTO,RTO,119618.346,False
1/7/2025 3:00:00 PM,1/7/2025 10:00:00 AM,RTO,RTO,RTO,RTO,117570.732,False
1/7/2025 4:00:00 PM,1/7/2025 11:00:00 AM,RTO,RTO,RTO,RTO,115697.940,False
1/7/2025 5:00:00 PM,1/7/2025 12:00:00 PM,RTO,RTO,RTO,RTO,113922.478,False
1/7/2025 6:00:00 PM,1/7/2025 1:00:00 PM,RTO,RTO,RTO,RTO,112570.784,False
1/7/2025 7:00:00 PM,1/7/2025 2:00:00 PM,RTO,RTO,RTO,RTO,111612.056,False
1/7/2025 8:00:00 PM,1/7/2025 3:00:00 PM,RTO,RTO,RTO,RTO,112250.737,False
1/7/2025 9:00:00 PM,1/7/2025 4:00:00 PM,RTO,RTO,RTO,RTO,115727.927,False
1/7/2025 10:00:00 PM,1/7/2025 5:00:00 PM,RTO,RTO,RTO,RTO,121488.496,False
1/7/2025 11:00:00 PM,1/7/2025 6:00:00 PM,RTO,RTO,RTO,RTO,122859.179,False
1/8/2025 12:00:00 AM,1/7/2025 7:00:00 PM,RTO,RTO,RTO,RTO,121745.245,False
1/8/2025 1:00:00 AM,1/7/2025 8:00:00 PM,RTO,RTO,RTO,RTO,120123.813,False
1/8/2025 2:00:00 AM,1/7/2025 9:00:00 PM,RTO,RTO,RTO,RTO,117135.375,False
1/8/2025 3:00:00 AM,1/7/2025 10:00:00 PM,RTO,RTO,RTO,RTO,112703.095,False
1/8/2025 4:00:00 AM,1/7/2025 11:00:00 PM,RTO,RTO,RTO,RTO,108603.916,False
1/8/2025 5:00:00 AM,1/8/2025 12:00:00 AM,RTO,RTO,RTO,RTO,105911.968,False
1/8/2025 6:00:00 AM,1/8/2025 1:00:00 AM,RTO,RTO,RTO,RTO,104723.196,False
1/8/2025 7:00:00 AM,1/8/2025 2:00:00 AM,RTO,RTO,RTO,RTO,104201.847,False
1/8/2025 8:00:00 AM,1/8/2025 3:00:00 AM,RTO,RTO,RTO,RTO,104472.199,False
1/8/2025 9:00:00 AM,1/8/2025 4:00:00 AM,RTO,RTO,RTO,RTO,106268.909,False
1/8/2025 10:00:00 AM,1/8/2025 5:00:00 AM,RTO,RTO,RTO,RTO,110483.842,False
1/8/2025 11:00:00 AM,1/8/2025 6:00:00 AM,RTO,RTO,RTO,RTO,117054.914,False
1/8/2025 12:00:00 PM,1/8/2025 7:00:00 AM,RTO,RTO,RTO,RTO,121774.356,False
1/8/2025 1:00:00 PM,1/8/2025 8:00:00 AM,RTO,RTO,RTO,RTO,122018.254,False
1/8/2025 2:00:00 PM,1/8/2025 9:00:00 AM,RTO,RTO,RTO,RTO,119508.768,False
1/8/2025 3:00:00 PM,1/8/2025 10:00:00 AM,RTO,RTO,RTO,RTO,116732.156,False
1/8/2025 4:00:00 PM,1/8/2025 11:00:00 AM,RTO,RTO,RTO,RTO,115046.578,False
1/8/2025 5:00:00 PM,1/8/2025 12:00:00 PM,RTO,RTO,RTO,RTO,114095.653,False
1/8/2025 6:00:00 PM,1/8/2025 1:00:00 PM,RTO,RTO,RTO,RTO,113438.642,False
1/8/2025 7:00:00 PM,1/8/2025 2:00:00 PM,RTO,RTO,RTO,RTO,113629.838,False
1/8/2025 8:00:00 PM,1/8/2025 3:00:00 PM,RTO,RTO,RTO,RTO,115072.707,False
1/8/2025 9:00:00 PM,1/8/2025 4:00:00 PM,RTO,RTO,RTO,RTO,118593.041,False
1/8/2025 10:00:00 PM,1/8/2025 5:00:00 PM,RTO,RTO,RTO,RTO,123558.274,False
1/8/2025 11:00:00 PM,1/8/2025 6:00:00 PM,RTO,RTO,RTO,RTO,124883.510,False
1/9/2025 12:00:00 AM,1/8/2025 7:00:00 PM,RTO,RTO,RTO,RTO,124210.013,False
1/9/2025 1:00:00 AM,1/8/2025 8:00:00 PM,RTO,RTO,RTO,RTO,122951.540,False
1/9/2025 2:00:00 AM,1/8/2025 9:00:00 PM,RTO,RTO,RTO,RTO,120300.240,False
1/9/2025 3:00:00 AM,1/8/2025 10:00:00 PM,RTO,RTO,RTO,RTO,116195.275,False
1/9/2025 4:00:00 AM,1/8/2025 11:00:00 PM,RTO,RTO,RTO,RTO,112346.247,False
1/9/2025 5:00:00 AM,1/9/2025 12:00:00 AM,RTO,RTO,RTO,RTO,109933.383,False
1/9/2025 6:00:00 AM,1/9/2025 1:00:00 AM,RTO,RTO,RTO,RTO,108743.295,False
1/9/2025 7:00:00 AM,1/9/2025 2:00:00 AM,RTO,RTO,RTO,RTO,108441.797,False
1/9/2025 8:00:00 AM,1/9/2025 3:00:00 AM,RTO,RTO,RTO,RTO,109012.323,False
1/9/2025 9:00:00 AM,1/9/2025 4:00:00 AM,RTO,RTO,RTO,RTO,111085.908,False
1/9/2025 10:00:00 AM,1/9/2025 5:00:00 AM,RTO,RTO,RTO,RTO,115738.848,False
1/9/2025 11:00:00 AM,1/9/2025 6:00:00 AM,RTO,RTO,RTO,RTO,122109.244,False
1/9/2025 12:00:00 PM,1/9/2025 7:00:00 AM,RTO,RTO,RTO,RTO,126777.530,False
1/9/2025 1:00:00 PM,1/9/2025 8:00:00 AM,RTO,RTO,RTO,RTO,126678.518,False
1/9/2025 2:00:00 PM,1/9/2025 9:00:00 AM,RTO,RTO,RTO,RTO,123223.299,False
1/9/2025 3:00:00 PM,1/9/2025 10:00:00 AM,RTO,RTO,RTO,RTO,119571.420,False
1/9/2025 4:00:00 PM,1/9/2025 11:00:00 AM,RTO,RTO,RTO,RTO,116500.676,False
1/9/2025 5:00:00 PM,1/9/2025 12:00:00 PM,RTO,RTO,RTO,RTO,114246.430,False
1/9/2025 6:00:00 PM,1/9/2025 1:00:00 PM,RTO,RTO,RTO,RTO,112359.139,False
1/9/2025 7:00:00 PM,1/9/2025 2:00:00 PM,RTO,RTO,RTO,RTO,111222.308,False
1/9/2025 8:00:00 PM,1/9/2025 3:00:00 PM,RTO,RTO,RTO,RTO,111860.831,False
1/9/2025 9:00:00 PM,1/9/2025 4:00:00 PM,RTO,RTO,RTO,RTO,115229.283,False
1/9/2025 10:00:00 PM,1/9/2025 5:00:00 PM,RTO,RTO,RTO,RTO,121501.136,False
1/9/2025 11:00:00 PM,1/9/2025 6:00:00 PM,RTO,RTO,RTO,RTO,124077.734,False
1/10/2025 12:00:00 AM,1/9/2025 7:00:00 PM,RTO,RTO,RTO,RTO,123700.343,False
1/10/2025 1:00:00 AM,1/9/2025 8:00:00 PM,RTO,RTO,RTO,RTO,122566.818,False
1/10/2025 2:00:00 AM,1/9/2025 9:00:00 PM,RTO,RTO,RTO,RTO,120368.276,False
1/10/2025 3:00:00 AM,1/9/2025 10:00:00 PM,RTO,RTO,RTO,RTO,116522.083,False
1/10/2025 4:00:00 AM,1/9/2025 11:00:00 PM,RTO,RTO,RTO,RTO,112894.503,False
1/10/2025 5:00:00 AM,1/10/2025 12:00:00 AM,RTO,RTO,RTO,RTO,110396.628,False
1/10/2025 6:00:00 AM,1/10/2025 1:00:00 AM,RTO,RTO,RTO,RTO,108856.200,False
1/10/2025 7:00:00 AM,1/10/2025 2:00:00 AM,RTO,RTO,RTO,RTO,108341.784,False
1/10/2025 8:00:00 AM,1/10/2025 3:00:00 AM,RTO,RTO,RTO,RTO,108599.865,False
1/10/2025 9:00:00 AM,1/10/2025 4:00:00 AM,RTO,RTO,RTO,RTO,110391.779,False
1/10/2025 10:00:00 AM,1/10/2025 5:00:00 AM,RTO,RTO,RTO,RTO,114377.259,False
1/10/2025 11:00:00 AM,1/10/2025 6:00:00 AM,RTO,RTO,RTO,RTO,120489.515,False
1/10/2025 12:00:00 PM,1/10/2025 7:00:00 AM,RTO,RTO,RTO,RTO,124673.196,False
1/10/2025 1:00:00 PM,1/10/2025 8:00:00 AM,RTO,RTO,RTO,RTO,124304.013,False
1/10/2025 2:00:00 PM,1/10/2025 9:00:00 AM,RTO,RTO,RTO,RTO,121489.377,False
1/10/2025 3:00:00 PM,1/10/2025 10:00:00 AM,RTO,RTO,RTO,RTO,118579.146,False
1/10/2025 4:00:00 PM,1/10/2025 11:00:00 AM,RTO,RTO,RTO,RTO,115695.476,False
1/10/2025 5:00:00 PM,1/10/2025 12:00:00 PM,RTO,RTO,RTO,RTO,113851.326,False
1/10/2025 6:00:00 PM,1/10/2025 1:00:00 PM,RTO,RTO,RTO,RTO,113449.308,False
1/10/2025 7:00:00 PM,1/10/2025 2:00:00 PM,RTO,RTO,RTO,RTO,113261.354,False
1/10/2025 8:00:00 PM,1/10/2025 3:00:00 PM,RTO,RTO,RTO,RTO,113137.027,False
1/10/2025 9:00:00 PM,1/10/2025 4:00:00 PM,RTO,RTO,RTO,RTO,115008.195,False
1/10/2025 10:00:00 PM,1/10/2025 5:00:00 PM,RTO,RTO,RTO,RTO,118493.015,False
1/10/2025 11:00:00 PM,1/10/2025 6:00:00 PM,RTO,RTO,RTO,RTO,118622.167,False
1/11/2025 12:00:00 AM,1/10/2025 7:00:00 PM,RTO,RTO,RTO,RTO,116863.391,False
1/11/2025 1:00:00 AM,1/10/2025 8:00:00 PM,RTO,RTO,RTO,RTO,114705.736,False
1/11/2025 2:00:00 AM,1/10/2025 9:00:00 PM,RTO,RTO,RTO,RTO,112224.678,False
1/11/2025 3:00:00 AM,1/10/2025 10:00:00 PM,RTO,RTO,RTO,RTO,108432.709,False
1/11/2025 4:00:00 AM,1/10/2025 11:00:00 PM,RTO,RTO,RTO,RTO,104814.742,False
1/11/2025 5:00:00 AM,1/11/2025 12:00:00 AM,RTO,RTO,RTO,RTO,101817.712,False
1/11/2025 6:00:00 AM,1/11/2025 1:00:00 AM,RTO,RTO,RTO,RTO,100042.308,False
1/11/2025 7:00:00 AM,1/11/2025 2:00:00 AM,RTO,RTO,RTO,RTO,98866.194,False
1/11/2025 8:00:00 AM,1/11/2025 3:00:00 AM,RTO,RTO,RTO,RTO,98548.237,False
1/11/2025 9:00:00 AM,1/11/2025 4:00:00 AM,RTO,RTO,RTO,RTO,98953.919,False
1/11/2025 10:00:00 AM,1/11/2025 5:00:00 AM,RTO,RTO,RTO,RTO,100379.804,False
1/11/2025 11:00:00 AM,1/11/2025 6:00:00 AM,RTO,RTO,RTO,RTO,102822.570,False
1/11/2025 12:00:00 PM,1/11/2025 7:00:00 AM,RTO,RTO,RTO,RTO,105759.812,False
1/11/2025 1:00:00 PM,1/11/2025 8:00:00 AM,RTO,RTO,RTO,RTO,108088.214,False
1/11/2025 2:00:00 PM,1/11/2025 9:00:00 AM,RTO,RTO,RTO,RTO,108918.264,False
1/11/2025 3:00:00 PM,1/11/2025 10:00:00 AM,RTO,RTO,RTO,RTO,108050.776,False
1/11/2025 4:00:00 PM,1/11/2025 11:00:00 AM,RTO,RTO,RTO,RTO,106682.643,False
